,ObservationDate,State,Region,Confirmed,Deaths,Recovered
6779,2020-03-19,Georgia,US,287.0,10.0,0.0
6780,2020-03-19,Noname,Slovenia,286.0,1.0,0.0
6781,2020-03-19,Noname,Bahrain,278.0,1.0,100.0
6782,2020-03-19,Noname,Romania,277.0,0.0,25.0
6783,2020-03-19,Colorado,US,277.0,4.0,0.0
6784,2020-03-19,Noname,Saudi Arabia,274.0,0.0,6.0
6785,2020-03-19,Noname,Thailand,272.0,1.0,42.0
6786,2020-03-19,Noname,Estonia,267.0,0.0,1.0
6787,2020-03-19,Texas,US,260.0,5.0,0.0
6788,2020-03-19,Ontario,Canada,257.0,1.0,5.0
6789,2020-03-19,Noname,Egypt,256.0,6.0,32.0
6790,2020-03-19,Guangxi,Mainland China,253.0,2.0,250.0
6791,2020-03-19,Shaanxi,Mainland China,246.0,3.0,237.0
6792,2020-03-19,Noname,Chile,238.0,0.0,0.0
6793,2020-03-19,Noname,Peru,234.0,0.0,1.0
6794,2020-03-19,British Columbia,Canada,231.0,7.0,4.0
6795,2020-03-19,Noname,Philippines,217.0,17.0,8.0
6796,2020-03-19,Hong Kong,Hong Kong,208.0,4.0,95.0
6797,2020-03-19,Pennsylvania,US,206.0,1.0,0.0
6798,2020-03-19,Noname,Ecuador,199.0,3.0,0.0
6799,2020-03-19,Noname,Russia,199.0,1.0,9.0
6800,2020-03-19,Noname,India,194.0,4.0,15.0
6801,2020-03-19,Noname,Iraq,192.0,13.0,43.0
6802,2020-03-19,Noname,Turkey,192.0,3.0,0.0
6803,2020-03-19,Yunnan,Mainland China,176.0,2.0,172.0
6804,2020-03-19,Hainan,Mainland China,168.0,6.0,161.0
6805,2020-03-19,Connecticut,US,159.0,2.0,0.0
6806,2020-03-19,Wisconsin,US,159.0,0.0,0.0
6807,2020-03-19,Noname,Lebanon,157.0,4.0,4.0
6808,2020-03-19,Tennessee,US,154.0,0.0,0.0
6809,2020-03-19,Noname,South Africa,150.0,0.0,0.0
6810,2020-03-19,Noname,Kuwait,148.0,0.0,18.0
6811,2020-03-19,Guizhou,Mainland China,146.0,2.0,144.0
6812,2020-03-19,Queensland,Australia,144.0,0.0,8.0
6813,2020-03-19,Noname,United Arab Emirates,140.0,0.0,31.0
6814,2020-03-19,Tianjin,Mainland China,137.0,3.0,133.0
6815,2020-03-19,Gansu,Mainland China,134.0,2.0,91.0
6816,2020-03-19,Shanxi,Mainland China,133.0,0.0,133.0
6817,2020-03-19,Liaoning,Mainland China,125.0,1.0,122.0
6818,2020-03-19,Noname,Slovakia,123.0,1.0,0.0
6819,2020-03-19,North Carolina,US,123.0,0.0,0.0
6820,2020-03-19,Victoria,Australia,121.0,0.0,8.0
6821,2020-03-19,Quebec,Canada,121.0,1.0,0.0
6822,2020-03-19,Alberta,Canada,119.0,0.0,0.0
6823,2020-03-19,Noname,San Marino,119.0,11.0,4.0
6824,2020-03-19,Ohio,US,119.0,0.0,0.0
6825,2020-03-19,Noname,Mexico,118.0,1.0,4.0
6826,2020-03-19,Noname,Armenia,115.0,0.0,1.0
6827,2020-03-19,Noname,Panama,109.0,1.0,0.0
6828,2020-03-19,Noname,Taiwan,108.0,1.0,26.0
6829,2020-03-19,Maryland,US,107.0,1.0,0.0
6830,2020-03-19,Noname,Croatia,105.0,1.0,5.0
6831,2020-03-19,Noname,Serbia,103.0,0.0,1.0
6832,2020-03-19,Noname,Colombia,102.0,0.0,1.0
